stop,name_en,name_tc,name_sc,lat,long
41E806B7927291BE,MA ON SHAN TOWN CENTRE BUS TERMINUS,馬鞍山市中心總站,马鞍山市中心总站,22.424215,114.231917
028E0B68D3166C00,FOK ON GARDEN,福安花園,福安花园,22.423273,114.228508
BC45FA032C515D44,YIU ON ESTATE,耀安邨,耀安邨,22.419368,114.229393
2802E2DEE1D48B51,HUNG HOM STATION BUS TERMINUS,紅磡站總站,红磡站总站,22.303884,114.182128
0F4F935A9F14F111,SHANTUNG STREET MONG KOK (N59),旺角山東街 (N59),旺角山东街 (N59),22.317165,114.169667
136480342AAF0BD2,KEI WING PRIMARY SCHOOL,基榮小學,基荣小学,22.322538,114.168096
A8C8FB27A0399D63,KOWLOON TONG CLUB,九龍塘會,九龙塘会,22.329976,114.178547
10E07C1870465E91,NAI CHUNG,泥涌,泥涌,22.431682,114.255293
D4D322BE3E5B2A4B,UNIVERSITY STATION,大學站,大学站,22.412578,114.210303
507E8F5167002BC5,KAM YING COURT,錦英苑,锦英苑,22.423979,114.238460
A235DF28053F60FE,KAM LUNG COURT,錦龍苑,锦龙苑,22.425847,114.239571
2B7E8054D4A2CBA7,CHUNG ON BUS TERMINUS,頌安巴士總站,颂安巴士总站,22.422399,114.226591
66E32661C4298EEF,YIU HIM HOUSE YIU ON ESTATE,耀安邨耀謙樓,耀安邨耀谦楼,22.418087,114.230731
EC5018363D5C45EB,UNIVERSITY STATION,大學站,大学站,22.412678,114.210665
0C81107C4ABFCD56,LEE ON BUS TERMINUS,利安巴士總站,利安巴士总站,22.425392,114.240773
E8D23F35593FD471,LEE ON BUS TERMINUS,利安巴士總站,利安巴士总站,22.425321,114.240840
3C61E9226688CA79,KAM YING COURT,錦英苑,锦英苑,22.423882,114.238591
0A3466DCC6F4196C,HONG KONG COLISEUM,香港體育館,香港体育馆,22.301962,114.181147
6BBF595BBAD1DB2E,SAU MAU PING (CENTRAL),中秀茂坪,中秀茂坪,22.319058,114.231292
81783E042C83CEC3,YAN TAT HOUSE,仁達樓,仁达楼,22.318880,114.235884
6410DDEFBBD17426,KAM TAI HOUSE,錦泰樓,锦泰楼,22.324370,114.230667
DA64153E866AEEE4,ON TAI (WEST) (WO TAI HOUSE),安泰(西)(和泰樓),安泰(西)(和泰楼),22.327861,114.227638
58611212645F0AB1,PAK HUNG HOUSE,白虹樓,白虹楼,22.332339,114.215512
EDE0D474E9C40EC2,SHA TIN TOWN HALL,沙田大會堂,沙田大会堂,22.382109,114.189951
62E74F8E7357BC2D,TAI WAI STATION BUS TERMINUS (G4),大圍站總站 (G4),大围站总站 (G4),22.373074,114.180370
B9270C10E51D95F4,SHATIN CENTRAL BUS TERMINUS,沙田市中心總站,沙田市中心总站,22.382182,114.188308
2EFDB1EADF5955E6,NGAU CHI WAN BBI - NGAU CHI WAN VILLAGE (G3),牛池灣轉車站 - 牛池灣村 (G3),牛池湾转车站 - 牛池湾村 (G3),22.336020,114.207625
29740CCBBD82FC33,PAK HUNG HOUSE,白虹樓,白虹楼,22.332630,114.215379
7AEA492D148C9ECD,KEI SHUN SPECIAL SCHOOL,基順學校,基顺学校,22.332927,114.222500
7349A9FC61580972,GOOD HOPE SCHOOL,德望學校,德望学校,22.333899,114.222286
EC1E1868D370F3D9,ON TAI ESTATE,安泰邨,安泰邨,22.326704,114.230921
4A91A327C9FC745E,ON TAT ESTATE,安達邨,安达邨,22.320244,114.234400
39AB774DC35311C0,PO TAT ESTATE BBI (H3),寶達邨轉車站 (H3),宝达邨转车站 (H3),22.318216,114.237735
BC139F292AC087EA,HIN KENG BUS TERMINUS,顯徑巴士總站,显径巴士总站,22.362690,114.171050
715C285A167B88DD,HIN HING HOUSE,顯慶樓,显庆楼,22.363875,114.173687
A88D8F59960E3B4C,TAI WAI BBI - CHIK WAN STREET (E1),大圍轉車站 - 積運街 (E1),大围转车站 - 积运街 (E1),22.371958,114.178141
5B83FA1E5DE547E6,SHATIN CENTRAL BUS TERMINUS,沙田市中心總站,沙田市中心总站,22.382106,114.188240
7E6C7136D5C27AD1,FO TAN STATION,火炭站,火炭站,22.395053,114.198254
54EE9702C289DDAC,JUBILEE GARDEN,銀禧花園,银禧花园,22.397897,114.199826
464CFC70CF3895AD,LOK LO HA VILLAGE,落路下村,落路下村,22.401390,114.201509
16B97B5AA485EE6A,ROYAL ASCOT BUS TERMINUS,駿景園巴士總站,骏景园巴士总站,22.400429,114.201282
85B5527608A0F8A0,JUBILEE GARDEN,銀禧花園,银禧花园,22.397035,114.199429
12DE49878E7A4ED1,FO TAN STATION,火炭站,火炭站,22.395851,114.198842
FCFE5157EBD8042B,SHA TIN STATION BUS TERMINUS,沙田站巴士總站,沙田站巴士总站,22.382993,114.187940
FDB7C76323B22686,PING TIN,平田,平田,22.307143,114.235653
9056734C713A7A14,FO TAN CHUN YEUNG ESTATE,火炭駿洋邨,火炭骏洋邨,22.399154,114.190288
588AC7E77A3E3DB6,LEK YUEN BUS TERMINUS,瀝源巴士總站,沥源巴士总站,22.385027,114.192309
71B7CB659DF54E28,KWUN TONG (TSUI PING NORTH ESTATE) BUS TERMINUS,觀塘(翠屏北邨)總站,观塘(翠屏北邨)总站,22.314078,114.229462
5A95921B376A97CB,NGAU TAU KOK STATION,牛頭角站,牛头角站,22.315247,114.219788
7FF51CFDFA30964A,LOWER NGAU TAU KOK ESTATE,牛頭角下邨,牛头角下邨,22.320548,114.215649
34DCAF51F6056BB6,AMOY GARDENS,淘大花園,淘大花园,22.324546,114.215329
D507B4722D750F5A,LUK CHUEN HOUSE,祿泉樓,禄泉楼,22.386617,114.192289
C1A67D37CF256C9E,SHA TIN WAI BUS TERMINUS,沙田圍巴士總站,沙田围巴士总站,22.380403,114.196453
9456587A2D10A6CA,POK HONG ESTATE,博康邨,博康邨,22.377268,114.195052
FDA52ED538BDD5E4,TAI WAI BBI - SUN CHUI ESTATE (B2),大圍轉車站 - 新翠邨 (B2),大围转车站 - 新翠邨 (B2),22.370226,114.179976
099263A4B4AAEDFB,NGAU TAU KOK BUS TERMINUS,牛頭角總站,牛头角总站,22.323150,114.216795
645CC2C9E1C90E69,KAI CHEUNG COURT,啟翔苑,启翔苑,22.337832,114.202923
FA01BA1CA14120E3,HENG ON BUS TERMINUS,恆安巴士總站,恒安巴士总站,22.418132,114.228659
76A5F0AF87C0AA2C,CHUNG ON ESTATE,頌安邨,颂安邨,22.420862,114.227253
F456DF523BCC5C21,KAM TAI COURT,錦泰苑,锦泰苑,22.407981,114.220135
12AF5B1935BB9735,KWUN TONG (TSUI PING ROAD) BUS TERMINUS,觀塘(翠屏道)總站,观塘(翠屏道)总站,22.315761,114.229448
541FF05FA053F2B5,WU KAI SHA STATION,烏溪沙站,乌溪沙站,22.428420,114.243873
76E8D8C73E0B8096,MA ON SHAN TOWN CENTRE,馬鞍山市中心,马鞍山市中心,22.424563,114.231609
714F28F2DEB4EB4F,YIU HIM HOUSE YIU ON ESTATE,耀安邨耀謙樓,耀安邨耀谦楼,22.418228,114.230463
81969BBB9A9F321A,LAM TIN STATION,藍田站,蓝田站,22.306968,114.233669
8C67C373BC19EDF5,"TSUN YIP LANE, KWUN TONG (C4)",觀塘駿業里 (C4),观塘骏业里 (C4),22.313120,114.223876
DA0947682FC19B0B,LAM TIN STATION,藍田站,蓝田站,22.306525,114.233772
1C9A67AF93C79806,YUEN CHAU KOK BUS TERMINUS,圓洲角總站,圆洲角总站,22.381366,114.201366
ED0A8F0BF375EA10,WONG NAI TAU BUS TERMINUS,黃泥頭巴士總站,黄泥头巴士总站,22.382216,114.217969
7D54FE486D057070,WU KAI SHA STATION,烏溪沙站,乌溪沙站,22.428420,114.243873
7FD05121B0A4A750,YIU HIM HOUSE YIU ON ESTATE,耀安邨耀謙樓,耀安邨耀谦楼,22.418087,114.230731
F3333DDE2FFE3AB4,SHA TIN STATION BUS TERMINUS,沙田站巴士總站,沙田站巴士总站,22.383502,114.188028
C305A8135A09C094,FORTUNE CITY ONE,置富第一城,置富第一城,22.386857,114.203657
18B68D9237896791,YU CHUI COURT,愉翠苑,愉翠苑,22.382373,114.205671
1AEB39A1738104D3,KWUN TONG (TSUI PING ROAD) BUS TERMINUS,觀塘(翠屏道)總站,观塘(翠屏道)总站,22.315692,114.229453
897A9E7D8CD62D44,FORTUNE CITY ONE,置富第一城,置富第一城,22.386855,114.203332
FFBEBD7068E01EA4,TATE'S CAIRN TUNNEL (A1),大老山隧道 (A1),大老山隧道 (A1),22.377571,114.212260
9ACC26CD04287102,TSEUNG KWAN O TUNNEL BBI (P1),將軍澳隧道轉車站 (P1),将军澳隧道转车站 (P1),22.316056,114.240427
711927A9FAEF1158,BAUHINIA GARDEN,寶盈花園,宝盈花园,22.307792,114.262428
F09FF6C6349030C6,TSEUNG KWAN O STATION,將軍澳站,将军澳站,22.307809,114.261095
D13C7436B13B4A4B,TONG MING STREET PARK,唐明街公園,唐明街公园,22.310441,114.258958
EC9467FAB4EC7203,CHOI FU HOUSE,彩富閣,彩富阁,22.308298,114.253326
938667F4F953DFCA,CHOI MING BUS TERMINUS,彩明總站,彩明总站,22.305903,114.251711
1EF9F54185151A2F,KIN MING ESTATE,健明邨,健明邨,22.306723,114.251823
DF54B41AF7CE380C,TONG MING STREET PARK,唐明街公園,唐明街公园,22.310718,114.259016
094EACC936039B3F,CHILIN BUDDHIST PRIMARY SCHOOL,佛教志蓮小學,佛教志莲小学,22.310179,114.260466
20FDDA894D722F88,TSEUNG KWAN O PLAZA,將軍澳廣場,将军澳广场,22.308076,114.262359
9762FC524B26C4A7,TSEUNG KWAN O TUNNEL BBI (G1),將軍澳隧道轉車站 (G1),将军澳隧道转车站 (G1),22.315362,114.240526
8DDA1226E5C7F144,CLEAR WATER BAY BUS TERMINUS,清水灣總站,清水湾总站,22.286885,114.287210
55950D2113A80E72,CLEAR WATER BAY 1ST BEACH,清水灣第一灘,清水湾第一滩,22.290759,114.289534
31C7E8E4A4626178,TAI WAN TAU ROAD,大環頭路,大环头路,22.295668,114.291022
F7EE3594526686DB,SHEUNG SZE WAN,相思灣,相思湾,22.297829,114.289667
80D6E715DA51CA02,LEUNG FAI TIN,兩塊田,两块田,22.301361,114.286271
225FBE9D52AD0ED2,HA YEUNG,下洋,下洋,22.304077,114.285326
2A62A6244F598604,SHEUNG YEUNG,上洋,上洋,22.309901,114.284423
0CF0429A4BEE8F4C,PAN LONG WAN,檳榔灣,槟榔湾,22.311956,114.283372
F937BECF8C53EEF3,NG FAI TIN,五塊田,五块田,22.316245,114.281998
EA5AF653CB5975F8,MANG KUNG UK,孟公屋,孟公屋,22.315362,114.277676
7BFE214AF3036D86,PIK SHA ROAD,碧沙路,碧沙路,22.317713,114.274155
5B4EE863B18FED7D,SILVERSTRAND MART,銀線灣廣場,银线湾广场,22.320726,114.271200
8353D95EF9733231,HANG HAU ROAD,坑口道,坑口道,22.322030,114.269685
1D7BC9F560C3B0CC,YING YIP ROAD,影業路,影业路,22.323990,114.268543
FDA55F46899FC5D0,NGAN YING ROAD,銀影路,银影路,22.330223,114.262494
B002CEF0DBC568F5,H.K.U.S.T. (SOUTH),香港科技大學(南),香港科技大学(南),22.333360,114.262881
A79D111EB948F013,TAI PO TSAI,大埔仔,大埔仔,22.336868,114.259215
298847E9FCC94FD9,TAI PO TSAI KAU,大埔仔坳,大埔仔坳,22.340169,114.258549
86DF43320DF0F596,TA KU LING SAN TSUEN,打鼓嶺新村,打鼓岭新村,22.343234,114.251518
36F2D783428B6307,PIK UK,壁屋,壁屋,22.339393,114.246378
EBA1C02EA9906C96,PAK SHEK WO,白石窩,白石窝,22.335838,114.241970
47B8E78BAB4FEB5D,TSENG LAN SHUE,井欄樹,井栏树,22.333682,114.236925
0BE9DE9BA299E126,LUNG WO VILLAGE,龍窩村,龙窝村,22.333235,114.235120
4D55F6240E2AAFB8,ANDERSON ROAD,安達臣道,安达臣道,22.334318,114.230979
C58FCEE9339E5319,GOOD HOPE SCHOOL,德望學校,德望学校,22.333864,114.221341
1EF5FAB9266BD6C8,CHOI WAN ESTATE,彩雲邨,彩云邨,22.333471,114.214923
332F374B6CB17C57,CHOI HUNG BBI - KAM WAN HOUSE (P2),彩虹轉車站 - 錦雲樓 (P2),彩虹转车站 - 锦云楼 (P2),22.337361,114.204768
0B41334D66E94275,DIAMOND HILL STATION BUS TERMINUS,鑽石山站巴士總站,钻石山站巴士总站,22.340865,114.201593
5169C5ACEA8B1746,CHOI HUNG BBI - PIK HOI HOUSE (M1),彩虹轉車站- 碧海樓 (M1),彩虹转车站- 碧海楼 (M1),22.335915,114.204677
B9F5BB33A96E53FF,ANDERSON ROAD,安達臣道,安达臣道,22.334690,114.230493
ECD1295E23CF491B,DENON TERRACE,騰龍台,腾龙台,22.333420,114.235477
8761A61C8F422D4D,TSENG LAN SHUE,井欄樹,井栏树,22.334146,114.237430
6D582F3C571E5E9C,PAK SHEK WO,白石窩,白石窝,22.337200,114.242756
427116D2E76AFFFD,PIK UK,壁屋,壁屋,22.340031,114.246806
4568080E28FB1E56,TA KU LING SAN TSUEN,打鼓嶺新村,打鼓岭新村,22.343840,114.254085
DDC689F8C5161065,TAI PO TSAI KAU,大埔仔坳,大埔仔坳,22.340775,114.258218
3592A0182BF020C7,H.K.U.S.T. (NORTH),香港科技大學(北),香港科技大学(北),22.338678,114.261946
D49A27F89957E305,TAI PO TSAI VILLAGE,大埔仔村,大埔仔村,22.336633,114.259421
FC2B17D98106B7DE,NGAN YING ROAD,銀影路,银影路,22.330596,114.262628
6F443E11ECDD00FC,HANG HAU ROAD,坑口道,坑口道,22.322238,114.269767
676FE42A6114CBD0,SILVERSTRAND MART,銀線灣廣場,银线湾广场,22.320561,114.271692
8D916C77F69EAEB6,PIK SHA ROAD,碧沙路,碧沙路,22.317698,114.274467
025FCDDC7D93897D,MANG KUNG UK,孟公屋,孟公屋,22.315784,114.277927
3F2DBF48C61352D1,NG FAI TIN,五塊田,五块田,22.316248,114.282065
252D756034B08C92,PAN LONG WAN,檳榔灣,槟榔湾,22.312101,114.283630
27A4114521E9F5DB,SHEUNG YEUNG,上洋,上洋,22.309998,114.284661
F6D514B8DB0C0393,HONG KONG ADVENTIST COLLEGE,香港三育書院,香港三育书院,22.307460,114.285318
D181B1FCDB28A3CF,HA YEUNG,下洋,下洋,22.304700,114.285271
F4A524D2DE46533E,LEUNG FAI TIN,兩塊田,两块田,22.301509,114.286623
15DFA51C845276FA,HA YEUNG SAN TSUEN,下洋新村,下洋新村,22.299630,114.288161
F75DD3F83B6CFF3F,SHEUNG SZE WAN,相思灣,相思湾,22.298008,114.289921
FEA41B63452C8EED,TAI AU MUN,大坳門,大坳门,22.296534,114.291354
5BB9967CA326670E,TAI WAN TAU ROAD,大環頭路,大环头路,22.295249,114.290932
94F7FD9BB4292832,CLEAR WATER BAY 1ST BEACH,清水灣第一灘,清水湾第一滩,22.291529,114.289633
29A07F043B4D5919,HANG HAU STATION,坑口站,坑口站,22.315349,114.264810
9183F3104902B748,H.K.U.S.T. (LO KWEE-SEONG BUILDING),科大(羅桂祥樓),科大(罗桂祥楼),22.336309,114.262663
68DF1DA183CDFCF2,H.K.U.S.T. (SHAW AUDITORIUM),科大(逸夫演藝中心),科大(逸夫演艺中心),22.333804,114.263002
796CAA794D4DEBE8,PO LAM BUS TERMINUS,寶林總站,宝林总站,22.323455,114.257611
FC42DCBDC3AB0B6F,YAN KING ROAD,欣景路,欣景路,22.323790,114.258615
22E2678081E88368,KING LAM ESTATE,景林邨,景林邨,22.322301,114.261306
9B0382206D441221,CHUNG WA ROAD,重華路,重华路,22.316957,114.265927
87CD68EAD90352E9,FU NING GARDEN,富寧花園,富宁花园,22.318567,114.267833
78AE8E07840D1CF7,TSEUNG KWAN O HOSPITAL,將軍澳醫院,将军澳医院,22.317443,114.270815
5146FB43555E8310,ST. VINCENT CATHOLIC CHURCH,聖雲仙天主堂,圣云仙天主堂,22.319417,114.270317
7297BDBB8A758AD5,SHUI BIN TSUEN,水邊村,水边村,22.321383,114.268881
7ABFD50CAA98A9D1,"TAI YAU STREET, SAN PO KONG",新蒲崗大有街,新蒲岗大有街,22.338670,114.200042
53889000AA9C33E2,DIAMOND HILL STATION BUS TERMINUS,鑽石山站巴士總站,钻石山站巴士总站,22.340879,114.201550
B3E60EE895DBBF06,H.K.U.S.T. (NORTH),香港科技大學(北),香港科技大学(北),22.338739,114.261882
511D1F0A4F2B25C0,SHUI BIN TSUEN,水邊村,水边村,22.321881,114.269060
C9E33E7E7EDAA459,BOON KIN VILLAGE,半見村,半见村,22.317092,114.270832
5016E25156D72ADA,MING TAK ESTATE,明德邨,明德邨,22.317431,114.268914
10590D40479607E8,CHUNG WA ROAD,重華路,重华路,22.316889,114.266003
7E5A9F7D64C12E4C,HANG HAU STATION,坑口站,坑口站,22.315526,114.264563
ECD84D5B8C52642B,HAU TAK ESTATE,厚德邨,厚德邨,22.319144,114.264207
1078119989C67B82,KING LAM ESTATE,景林邨,景林邨,22.322301,114.260993
4AF1A7C103D16636,METRO CITY PHASE II,新都城二期,新都城二期,22.322453,114.257982
C1AAFE0EB8BD89C7,H.K.U.S.T. (NORTH),香港科技大學(北),香港科技大学(北),22.338616,114.261997
E9018F8A7E096544,H.K.U.S.T. (SOUTH),香港科技大學(南),香港科技大学(南),22.333194,114.263073
440AEE375A242B6D,CLEAR WATER BAY BUS TERMINUS,清水灣總站,清水湾总站,22.286983,114.287299
5BE08E5DCD826740,HANG HAU STATION,坑口站,坑口站,22.315863,114.264333
1D5530B0037C0143,HAU TAK ESTATE,厚德邨,厚德邨,22.319137,114.264312
E0BAA3364D0CE860,TSEUNG KWAN O TUNNEL BBI (G2),將軍澳隧道轉車站 (G2),将军澳隧道转车站 (G2),22.315426,114.240619
0306B53F46955E3E,KWUN TONG BBI - MILLENNIUM CITY (B3),觀塘轉車站 - 創紀之城 (B3),观塘转车站 - 创纪之城 (B3),22.314286,114.220838
3F9AE21DC3A540B9,NGAU TAU KOK STATION (V1),牛頭角站 (V1),牛头角站 (V1),22.314739,114.220539
5FD7848A339751B6,KWUN TONG BBI - KWUN TONG TOWN CENTRE (T4),觀塘轉車站 - 觀塘市中心 (T4),观塘转车站 - 观塘市中心 (T4),22.313239,114.224419
F4CE5E8FCC1B2F59,SAI KUNG BUS TERMINUS,西貢巴士總站,西贡巴士总站,22.381951,114.274021
60E02B7ACBBB80E8,SAI KUNG TOWN HALL,西貢大會堂,西贡大会堂,22.383129,114.271006
3CF260D7083B411D,LAKE SIDE GARDEN,翠塘花園,翠塘花园,22.380818,114.268837
9458BE33A2B7B934,PO LO CHE,菠蘿輋,菠萝輋,22.378650,114.265631
CB4F0A350A26D033,PAK KONG,北港,北港,22.375032,114.261768
1741D103CB826E93,TAI CHUNG HAU,大涌口,大涌口,22.372007,114.260106
4823D6EFB3722E64,HABITAT,白沙臺,白沙台,22.367542,114.260133
5089C69E080B7A43,PAK SHA WAN,白沙灣,白沙湾,22.364778,114.259413
1CEB9D13E7279ADA,FISHERMAN VILLAGE,漁民新村,渔民新村,22.361822,114.256979
23DC6B90DC9515D9,PAK WAI,北圍,北围,22.359761,114.252464
E4C26E79F0D6DC5E,MARINA COVE,匡湖居,匡湖居,22.355879,114.251599
0572B9F0B640DB10,NAM PIN WAI,南邊圍,南边围,22.354330,114.250293
F93E38FD194A9C6C,HEUNG CHUNG VILLAGE,響鐘村,响钟村,22.351923,114.251497
BE81792B3E788D41,WO MEI,窩美,窝美,22.351305,114.252799
E03DE379E28F63D8,NAM WAI,南圍,南围,22.351991,114.253521
B563C75938584FDA,CHENG CHEK CHEE SECONDARY SCHOOL,鄭植之中學,郑植之中学,22.342260,114.257688
10B8C166D8E60F65,DIAMOND HILL STATION BUS TERMINUS,鑽石山站巴士總站,钻石山站巴士总站,22.340895,114.201502
38021D9E2840F8CC,NGAU CHI WAN BBI - NGAU CHI WAN VILLAGE (G4),牛池灣轉車站 - 牛池灣村 (G4),牛池湾转车站 - 牛池湾村 (G4),22.335535,114.207944
7F958A00CD28D2AD,CHENG CHEK CHEE SECONDARY SCHOOL,鄭植之中學,郑植之中学,22.342266,114.257079
03134CEBBD692D21,WO MEI,窩美,窝美,22.351649,114.251796
914D0783CAF2B89A,NAM PIN WAI,南邊圍,南边围,22.353136,114.249536
A780214C3EB5640A,HO CHUNG,蠔涌,蚝涌,22.355744,114.251523
DA3DC3BE73A6CF8E,PAK WAI,北圍,北围,22.360488,114.254262
50C17CB06B7A0B2B,FISHERMAN VILLAGE,漁民新村,渔民新村,22.361976,114.257002
90AC6FE5BBD1428A,PAK SHA WAN,白沙灣,白沙湾,22.365131,114.259473
37A4437BB427891D,HABITAT,白沙臺,白沙台,22.368477,114.259890
0E9E4997C2B89CA9,TAI CHUNG HAU,大涌口,大涌口,22.372108,114.260011
55550BED65A18A13,PAK KONG,北港,北港,22.375538,114.262252
38D3C2983AC9D261,PO LO CHE,菠蘿輋,菠萝輋,22.378701,114.265580
1B539DE1162FFA1D,LAKE SIDE GARDEN,翠塘花園,翠塘花园,22.380661,114.268361
745DA7ECAF6C9247,SAI KUNG TOWN HALL,西貢大會堂,西贡大会堂,22.382202,114.270847
23B5C67999C778E0,SAI KUNG POLICE STATION,西貢警署,西贡警署,22.383127,114.272113
7A79D102443D6822,SAI KUNG BUS TERMINUS,西貢總站,西贡总站,22.382014,114.273824
20A7DAD5A8294964,KOWLOON CITY BBI - REGAL ORIENTAL HOTEL (A8),九龍城轉車站- 富豪東方酒店(A8),九龙城转车站- 富豪东方酒店(A8),22.329212,114.192610
DCF1319E6136DDB1,PO LAM BUS TERMINUS,寶林總站,宝林总站,22.323564,114.257519
3B16EE96D0A7BA72,YAN MING COURT,欣明苑,欣明苑,22.323757,114.259760
C74927024F67EAD5,YING MING COURT,英明苑,英明苑,22.327029,114.256149
D8CEF4232A0B7E4D,PO YAN HOUSE,寶仁樓,宝仁楼,22.326280,114.252245
3CEDAAAC5071EF7B,TSUI LAM ESTATE,翠林邨,翠林邨,22.321524,114.250355
4A84482F3A54E4CC,HONG SING GARDEN,康盛花園,康盛花园,22.318080,114.254298
5D034EAC6A8853A3,MAU WU TSAI,茅湖仔,茅湖仔,22.317440,114.252343
70A7D4C9EDA6D50A,MA YAU TONG VILLAGE,馬游塘村,马游塘村,22.320282,114.244503
C3313FB0649BBD41,KWUN TONG FERRY,觀塘碼頭,观塘码头,22.307833,114.221944
D0F535009C53F787,KING YIP STREET,敬業街,敬业街,22.308305,114.225898
11EC0BEF4F8781A9,WO LOK ESTATE,和樂邨,和乐邨,22.317167,114.226561
03C3F537C41E4986,PO TAT ESTATE BBI (N2),寶達邨轉車站 (N2),宝达邨转车站 (N2),22.318565,114.236118
2FFC93C766E566B5,ANDERSON ROAD,安達臣道,安达臣道,22.320918,114.243930
F5A61D37E2DDA9D8,MA YAU TONG VILLAGE,馬游塘村,马游塘村,22.319505,114.245650
31079A9B244C679B,MAU WU TSAI,茅湖仔,茅湖仔,22.317495,114.252038
ABC15E2110BF7A49,HONG SING GARDEN,康盛花園,康盛花园,22.319847,114.254072
932D83E09BF6ADE6,TSUI LAM ESTATE,翠林邨,翠林邨,22.322967,114.250222
848CA90EB0DB1146,PO LAM FIRE STATION,寶林消防局,宝林消防局,22.326540,114.252091
7486D53F341F1AAC,YING MING COURT,英明苑,英明苑,22.327247,114.256144
C73A03D6C468B767,TKO JOCKEY CLUB CLINIC,將軍澳賽馬會診所,将军澳赛马会诊所,22.324922,114.259363
C8DFFC6DB50F5F86,PO LAM BUS TERMINUS,寶林總站,宝林总站,22.323418,114.257250
B97A24623DDD2129,YAN MING COURT,欣明苑,欣明苑,22.323705,114.259830
9B90BAE383F14AD3,YING MING COURT,英明苑,英明苑,22.327039,114.256080
E86C2ACAFC72D243,PO YAN HOUSE,寶仁樓,宝仁楼,22.326295,114.252315
5F1FC8AAD0B020D7,TSUI LAM ESTATE,翠林邨,翠林邨,22.321609,114.250331
AE0DC8745DFCA0FA,PO TAT ESTATE BBI (H1),寶達邨轉車站 (H1),宝达邨转车站 (H1),22.318255,114.237469
BDC22C0C76E16BD3,MONG KOK EAST STATION BUS TERMINUS,旺角東站巴士總站,旺角东站巴士总站,22.322445,114.172218
B5C14166D9D87535,LUEN WAN STREET,聯運街,联运街,22.321312,114.172200
E5E15C5F7F0344AB,LOWER NGAU TAU KOK ESTATE,牛頭角下邨,牛头角下邨,22.321460,114.214662
4E62491AA640A5EB,TONG MING COURT,唐明苑,唐明苑,22.310207,114.257594
3E8B459E94CD57E5,SHEUNG CHI HOUSE,尚智樓,尚智楼,22.311304,114.260750
D0B1FC246C384949,KWONG MING COURT,廣明苑,广明苑,22.313191,114.260334
3998A0C9E65D379B,VERBENA HEIGHTS,茵怡花園,茵怡花园,22.321382,114.255497
B64E0F355A9F4223,PO KIM HOUSE,寶儉樓,宝俭楼,22.324533,114.256904
68799FD9ECBF50B1,TSUI LAM ESTATE,翠林邨,翠林邨,22.321438,114.250388
6882248B39345F28,NING PO NO. 2 COLLEGE,寧波第二中學,宁波第二中学,22.324091,114.228401
3205DE941791278B,WONG SHEK PIER BUS TERMINUS,黃石碼頭總站,黄石码头总站,22.434752,114.336736
1040AA766D0DB84C,KO TONG HA YEUNG,高塘下洋,高塘下洋,22.435390,114.330620
BFC0A1921CA33C81,KO TONG,高塘,高塘,22.431352,114.327531
A64F6538E1268CC3,TO KWA PIN,土瓜坪,土瓜坪,22.428449,114.328536
306DC39C5CBB92C0,PAK TAM AU,北潭凹,北潭凹,22.420611,114.331853
B80A79B7912E6D09,PAK TAM AU MANAGEMENT CENTRE,北潭凹管理站,北潭凹管理站,22.414789,114.329188
6805F8627A766EF8,LADY MACLEHOSE HOLIDAY VILLAGE,麥理浩夫人度假村,麦理浩夫人度假村,22.405076,114.325057
C766BAF78DB22FAF,TSAK YUE WU,鯽魚湖,鲫鱼湖,22.401067,114.323463
B55F9DEA23CBB199,SHEUNG YIU,上窰,上窰,22.399223,114.322192
E9AA1B6995F25F52,PAK TAM CHUNG,北潭涌,北潭涌,22.397301,114.319199
C7548A3C37ADC1AA,MAK PIN,麥邊,麦边,22.395480,114.283453
7BA7AF0DB4924B4E,TAI WAN,大環,大环,22.393584,114.277395
A8526F930120F94A,MUK MIN SHAN,木棉山,木棉山,22.388571,114.273283
D4D5DDEE7B735D83,SHA KOK MEI,沙角尾,沙角尾,22.386922,114.271689
2876907DEE816C98,SAI KUNG BUS TERMINUS,西貢總站,西贡总站,22.382164,114.273809
F85F7F6FEB0812B5,SHA KOK MEI,沙角尾,沙角尾,22.386630,114.271450
819825E8F8264727,MUK MIN SHAN,木棉山,木棉山,22.388650,114.273304
499689237498878B,TAI WAN,大環,大环,22.394707,114.277805
B2F4485FA517FEED,MAK PIN,麥邊,麦边,22.395667,114.283511
91A28A7727443F66,PAK TAM CHUNG,北潭涌,北潭涌,22.397194,114.319274
0C26CF86A5A5F25A,SHEUNG YIU,上窰,上窰,22.399701,114.322882
283974C155DD05B8,TSAK YUE WU,鯽魚湖,鲫鱼湖,22.401453,114.323013
0A5D47D2E5823024,LADY MACLEHOSE HOLIDAY VILLAGE,麥理浩夫人度假村,麦理浩夫人度假村,22.405570,114.325207
5121D0898DB67DCE,PAK TAM AU MANAGEMENT CENTRE,北潭凹管理站,北潭凹管理站,22.416784,114.329955
F9BB905E5D2421BA,PAK TAM AU,北潭凹,北潭凹,22.421157,114.332036
8A016979FDDCE501,UK TAU,屋頭,屋头,22.428329,114.328442
2D6EFC20FC4DE105,KO TONG,高塘,高塘,22.431705,114.327372
7263D9DB43BD3332,TAI TAN,大灘,大滩,22.436159,114.331118
57A4742358B804D4,TAI TAN BARBECUE SITE,大灘燒烤場,大滩烧烤场,22.436944,114.334461
